"Region/Province","Item","Year","Value (Reported value — see source for units)","Source status","Release","Source"
"..Antique b/","Poverty Incidence among Population Estimate (%)","2015","26.02947","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Antique b/","Coefficient of Variation","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Antique b/","Coefficient of Variation","2006","14.69923","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Antique b/","Coefficient of Variation","2009","14.51728","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Antique b/","Coefficient of Variation","2012","19.98487","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Antique b/","Coefficient of Variation","2015","21.32588","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Antique b/","Magnitude of Poor Population Estimate","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Antique b/","Magnitude of Poor Population Estimate","2006","258538.7","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Antique b/","Magnitude of Poor Population Estimate","2009","205288.3","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Antique b/","Magnitude of Poor Population Estimate","2012","160625","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Antique b/","Magnitude of Poor Population Estimate","2015","126943.3","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Annual Per Capita Poverty Threshold  (in Pesos)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Annual Per Capita Poverty Threshold  (in Pesos)","2006","13595.7557147172","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Annual Per Capita Poverty Threshold  (in Pesos)","2009","17247.6682243334","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Annual Per Capita Poverty Threshold  (in Pesos)","2012","20144.4045221229","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Annual Per Capita Poverty Threshold  (in Pesos)","2015","21146","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Poverty Incidence among Population Estimate (%)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Poverty Incidence among Population Estimate (%)","2006","29.92167","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Poverty Incidence among Population Estimate (%)","2009","28.9562","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Poverty Incidence among Population Estimate (%)","2012","27.76401","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Poverty Incidence among Population Estimate (%)","2015","12.92128","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Coefficient of Variation","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Coefficient of Variation","2006","12.04994","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Coefficient of Variation","2009","32.14503","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Coefficient of Variation","2012","19.05287","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Coefficient of Variation","2015","48.22101","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Magnitude of Poor Population Estimate","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Magnitude of Poor Population Estimate","2006","208857.7","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Magnitude of Poor Population Estimate","2009","201098.9","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Magnitude of Poor Population Estimate","2012","208208.2","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Capiz b/","Magnitude of Poor Population Estimate","2015","118677.5","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Annual Per Capita Poverty Threshold  (in Pesos)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Annual Per Capita Poverty Threshold  (in Pesos)","2006","12797.5869969927","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Annual Per Capita Poverty Threshold  (in Pesos)","2009","16203.8808535014","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Annual Per Capita Poverty Threshold  (in Pesos)","2012","18925.7482457397","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Annual Per Capita Poverty Threshold  (in Pesos)","2015","23136","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Poverty Incidence among Population Estimate (%)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Poverty Incidence among Population Estimate (%)","2006","25.29964","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Poverty Incidence among Population Estimate (%)","2009","20.72777","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Poverty Incidence among Population Estimate (%)","2012","25.19621","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Poverty Incidence among Population Estimate (%)","2015","5.22023","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Coefficient of Variation","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Coefficient of Variation","2006","28.3071","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Coefficient of Variation","2009","38.0205","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Coefficient of Variation","2012","33.94128","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Coefficient of Variation","2015","62.45423","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Magnitude of Poor Population Estimate","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Magnitude of Poor Population Estimate","2006","38434.75","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Magnitude of Poor Population Estimate","2009","37036.11","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Magnitude of Poor Population Estimate","2012","40089.94","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Guimaras b/, c/","Magnitude of Poor Population Estimate","2015","8434.898","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Annual Per Capita Poverty Threshold  (in Pesos)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Annual Per Capita Poverty Threshold  (in Pesos)","2006","12964.5223411726","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Annual Per Capita Poverty Threshold  (in Pesos)","2009","16448.4995431064","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Annual Per Capita Poverty Threshold  (in Pesos)","2012","18827.0467206249","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Annual Per Capita Poverty Threshold  (in Pesos)","2015","22117","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Poverty Incidence among Population Estimate (%)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Poverty Incidence among Population Estimate (%)","2006","21.7611","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Poverty Incidence among Population Estimate (%)","2009","26.619","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Poverty Incidence among Population Estimate (%)","2012","26.20953","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Poverty Incidence among Population Estimate (%)","2015","20.0396","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Coefficient of Variation","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Coefficient of Variation","2006","14.00461","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Coefficient of Variation","2009","10.16862","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Coefficient of Variation","2012","11.33522","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Coefficient of Variation","2015","19.18503","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Magnitude of Poor Population Estimate","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Magnitude of Poor Population Estimate","2006","453617","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Magnitude of Poor Population Estimate","2009","563571.5","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Magnitude of Poor Population Estimate","2012","580936.7","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Iloilo","Magnitude of Poor Population Estimate","2015","540001.4","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Annual Per Capita Poverty Threshold  (in Pesos)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Annual Per Capita Poverty Threshold  (in Pesos)","2006","11825.7910886874","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Annual Per Capita Poverty Threshold  (in Pesos)","2009","14921.2514172113","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Annual Per Capita Poverty Threshold  (in Pesos)","2012","17242.5109787161","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Annual Per Capita Poverty Threshold  (in Pesos)","2015","20464","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Poverty Incidence among Population Estimate (%)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Poverty Incidence among Population Estimate (%)","2006","28.23341","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Poverty Incidence among Population Estimate (%)","2009","30.40693","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Poverty Incidence among Population Estimate (%)","2012","32.3328","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Poverty Incidence among Population Estimate (%)","2015","28.98197","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Coefficient of Variation","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Coefficient of Variation","2006","9.406013","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Coefficient of Variation","2009","8.140699","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Coefficient of Variation","2012","8.634739","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Coefficient of Variation","2015","14.53355","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Magnitude of Poor Population Estimate","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Magnitude of Poor Population Estimate","2006","776096.9","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Magnitude of Poor Population Estimate","2009","884100.4","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Magnitude of Poor Population Estimate","2012","961694.2","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Negros Occidental","Magnitude of Poor Population Estimate","2015","867141.1","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Annual Per Capita Poverty Threshold  (in Pesos)","1991","5669.884322078","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Annual Per Capita Poverty Threshold  (in Pesos)","2006","13962.6793094161","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Annual Per Capita Poverty Threshold  (in Pesos)","2009","16662.3760514789","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Annual Per Capita Poverty Threshold  (in Pesos)","2012","18766.7397300409","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Annual Per Capita Poverty Threshold  (in Pesos)","2015","21914","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Poverty Incidence among Population Estimate (%)","1991","43.64526","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Poverty Incidence among Population Estimate (%)","2006","35.89851","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Poverty Incidence among Population Estimate (%)","2009","31.00908","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Poverty Incidence among Population Estimate (%)","2012","30.21944","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Poverty Incidence among Population Estimate (%)","2015","27.62903","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Coefficient of Variation","1991","6.257722","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Coefficient of Variation","2006","5.746968","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Coefficient of Variation","2009","6.588089","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Coefficient of Variation","2012","6.16081","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Coefficient of Variation","2015","9.28495","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Magnitude of Poor Population Estimate","1991","1965272","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Magnitude of Poor Population Estimate","2006","2274400","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Magnitude of Poor Population Estimate","2009","2042027","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Magnitude of Poor Population Estimate","2012","2094911","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Region VII","Magnitude of Poor Population Estimate","2015","2057479","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Bohol","Annual Per Capita Poverty Threshold  (in Pesos)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Bohol","Annual Per Capita Poverty Threshold  (in Pesos)","2006","14098.2400385586","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Bohol","Annual Per Capita Poverty Threshold  (in Pesos)","2009","16633.2480415027","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
